,ic
2024-03-12,-0.4240267442963654
2024-03-13,-0.17605562924036156
2024-03-14,0.08476526246271601
2024-03-15,-0.03638189533056592
2024-03-18,0.15636581122037024
2024-03-19,0.32651320365976194
2024-03-20,0.22629176025021258
2024-03-21,0.39122830835720285
2024-03-22,0.46600893361889695
2024-03-25,0.4314511977529855
2024-03-26,0.4874067051372851
2024-03-27,0.4737284747359952
2024-03-28,0.6470175246461908
2024-04-01,0.047269896308569176
2024-04-02,-0.10364022910513858
2024-04-03,0.16215899952027787
2024-04-04,0.23393524621168746
2024-04-05,-0.3670500008571932
2024-04-08,0.4118854586954951
2024-04-09,0.4019076159229043
2024-04-10,-0.06783006657740537
2024-04-11,-0.003157035278677528
2024-04-12,0.5095849192858046
2024-04-15,0.2937817705754377
2024-04-16,-0.2127782266309166
2024-04-17,-0.0918376109521095
2024-04-18,-0.24224871116688898
2024-04-19,-0.03853237586159303
2024-04-22,-0.19779049661772147
2024-04-23,-0.29799997419345775
2024-04-24,-0.31540057078869843
2024-04-25,-0.21833203800341844
2024-04-26,0.18841586452291062
2024-04-29,0.3779166380771264
2024-04-30,0.23928328390345205
2024-05-01,0.5510776421363384
2024-05-02,0.4170203457756243
2024-05-03,0.18454991909661805
2024-05-06,-0.25432323904144694
2024-05-07,-0.16759504548036594
2024-05-08,-0.24347830148149638
2024-05-09,0.01991324258600674
2024-05-10,0.13465144361590844
2024-05-13,-0.10641884434218007
2024-05-14,-0.191267497338813
2024-05-15,0.16184107414219606
2024-05-16,0.00972918950333701
2024-05-17,-0.07543217012077624
2024-05-20,-0.0058716009824241605
2024-05-21,-0.2485851949356964
2024-05-22,-0.17651603756436976
2024-05-23,0.14253433457826525
2024-05-24,-0.16656194334435337
2024-05-28,-0.10994809445290302
2024-05-29,-0.06751353275138323
2024-05-30,-0.031229527613328395
2024-05-31,0.16137907113622182
2024-06-03,0.5383944105286314
2024-06-04,0.34403445863701565
2024-06-05,0.1384012170198341
2024-06-06,0.14593255475239908
2024-06-07,0.10124851907832685
2024-06-10,0.22145939351623
2024-06-11,-0.2236024074473942
2024-06-12,-0.14168664040440532
2024-06-13,0.2536247533220237
2024-06-14,-0.43133344393291606
2024-06-17,0.1859120236846229
2024-06-18,-0.03721413795498368
2024-06-20,-0.003741713307582325
2024-06-21,0.1676124354035664
2024-06-24,-0.04880861603565587
2024-06-25,-0.2615468950969764
2024-06-26,-0.499572238104028
2024-06-27,-0.3960096076965401
2024-06-28,-0.38720049394261724
2024-07-01,-0.24041048866634218
2024-07-02,0.27429097904353583
2024-07-03,0.196973102638397
2024-07-05,0.2748146416621356
2024-07-08,0.21446829365990994
2024-07-09,0.5188158624860563
2024-07-10,0.3936291034616849
2024-07-11,0.2260111197942123
2024-07-12,0.32027048609900843
2024-07-15,0.3525029300161735
2024-07-16,0.10966154910909492
2024-07-17,0.1162676805909188
2024-07-18,-0.2507193607643446
2024-07-19,0.1078767363232144
2024-07-22,-0.01581782101756081
2024-07-23,0.011637071891802728
2024-07-24,0.10158309914720406
2024-07-25,-0.04490532576463721
2024-07-26,0.09194428621720188
2024-07-29,0.18929124099794822
2024-07-30,0.43780903827685913
2024-07-31,0.4820046899723228
2024-08-01,0.7284410213245829
2024-08-02,0.1515472860297478
2024-08-05,0.49479045840270947
2024-08-06,0.26238735229679516
